,item_id,item_name,developer,user_id,playtime_forever,recommend,sentiment_score,posted_year,Action,Casual,Indie,Simulation,Strategy,Free to Play,RPG,Sports,Adventure,Racing,Early Access,Massively Multiplayer,Animation &amp; Modeling,Video Production,Utilities,Web Publishing,Education,Software Training,Design &amp; Illustration,Audio Production,Photo Editing,Accounting
1198104,272510,NARUTO SHIPPUDEN: Ultimate Ninja STORM Revolution,"CyberConnect2 Co., Ltd.",MICASASUKASA,61,True,2,2014,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
508023,250030,Lilly Looking Through,Geeta Games,76561198083711394,62,True,2,2014,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25611,6370,Bloodline Champions,Stunlock Studios,rage-of-the-dragon,2,True,2,2014,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
524399,214970,Intrusion 2,Aleksey Abramenko,Letachal,12,True,2,2012,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1163404,220,Half-Life 2,Valve,76561198053454865,13,True,2,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40833,274940,Depth,Digital Confectioners,alyboxie,45,False,2,2013,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398809,340750,Gunslugs 2,Orangepixel,phrostb,55,True,2,2014,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360029,207370,eXceed - Gun Bullet Children,Flat Software,fummywumkins,1,False,0,2014,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211753,279990,Bridge Constructor Playground,ClockStone,Outbackalien,12,True,0,2015,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571209,73170,Darkest Hour: A Hearts of Iron Game,Martin Ivanov,13971397,29,True,0,2014,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212094,270770,Etherlords,Nival,Outbackalien,10,True,2,2015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675236,80,Counter-Strike: Condition Zero,Valve,Strobies,61,True,2,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466616,12220,Grand Theft Auto: Episodes from Liberty City,Rockstar North / Toronto,epic_taco,1,True,2,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520561,250700,Super Time Force Ultra,Capybara Games,76561198049937609,42,True,0,2014,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636532,212800,Super Crate Box,Vlambeer,SherbetSnek,6,True,2,2014,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226878,3270,Painkiller Overdose,Mindware Studios,mixadance,62,True,2,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866385,3720,Evil Genius,Elixir Studios,76561198081265170,1,True,2,2015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295418,342980,Destination Sol,MovingBlocks,76561198063916425,1,False,0,2014,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
856865,387990,Scrap Mechanic,Axolot Games,tomeyoung,3,True,2,2014,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1219555,322330,Don't Starve Together,Klei Entertainment,76561198047968422,70,True,2,2015,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
917447,200210,Realm of the Mad God,Wild Shadow Studios,76561198095035915,93,True,2,2014,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
675120,233720,Surgeon Simulator,Bossa Studios,Strobies,15,True,2,2014,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323270,9480,Saints Row 2,Volition,hella_gaming,40,True,2,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580030,241540,State of Decay,Undead Labs,76561198066969630,43,True,2,2013,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55430,251470,TowerFall Ascension,Matt Thorson,stuntaneous,37,True,2,2013,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308607,380840,Teeworlds,Teeworlds Team,Lordtoby,1,True,2,2015,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113347,300,Day of Defeat: Source,Valve,itsfilfyd,82,True,2,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1183879,298400,Knightmare Tower,Juicy Beast Studio,JoshuaWill,83,True,2,2015,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
816871,286080,Thinking with Time Machine,Stridemann,WalrusInSpace,10,True,2,2014,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13143,214550,Eets Munchies,Klei Entertainment,chidvd,88,True,2,2014,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85215,242940,Anachronox,,76561198045884541,1,True,2,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686502,201570,Really Big Sky,Boss Baddie,ud3p,73,True,2,2015,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739204,302380,Floating Point,Suspicious Developments,JinDoritos,23,True,2,2014,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30597,80,Counter-Strike: Condition Zero,Valve,thediamond96,14,True,0,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980358,218230,PlanetSide 2,Daybreak Game Company,LeEddie,64,True,2,2014,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
123217,320,Half-Life 2: Deathmatch,Valve,mrthromato98,11,True,0,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1058163,356310,METAL SLUG DEFENSE,SNK CORPORATION,76561198091770962,1,True,2,2015,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342653,20,Team Fortress Classic,Valve,Sp3ctre,44,True,2,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120285,17470,Dead Space,EA Redwood Shores,KawaiiKrillin,11,True,2,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71484,254460,Obscure,Hydravision Entertainment,killjoy149,17,True,2,2015,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
372163,354200,Aberoth,"Jarbit,Castle art by Yuriy Gusev",76561198086721852,10,True,0,2014,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
651643,290930,Half-Life 2: Update,"Filip Victor,Valve",thecoolestguyyouwillevermeet,19,True,2,2014,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
646636,18500,Defense Grid: The Awakening,Hidden Path Entertainment,NoculusRift,58,True,2,2014,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197667,2270,Wolfenstein 3D,id Software,76561198043112708,43,True,2,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610480,233720,Surgeon Simulator,Bossa Studios,Altair6681,1,True,2,2015,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572895,253570,Gentlemen!,Lucky Frame,Terminally-Chill,64,True,2,2015,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880577,12100,Grand Theft Auto III,Rockstar Games,johnnysydney,68,True,2,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
946002,356670,Spooky's Jump Scare Mansion,Lag Studios,76561198102667143,8,False,0,2014,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
552156,3830,Psychonauts,Double Fine Productions,checkm80,5,True,2,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265193,319510,Five Nights at Freddy's,Scott Cawthon,thefreak9,20,True,0,2015,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687709,17450,Dragon Age: Origins,BioWare,uprisingreaperx,56,True,2,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
822873,417860,Emily is Away,Kyle Seeley,3xotic26,40,True,2,2013,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
68722,295730,Sweezy Gunner,Windybeard,rilmer,71,True,2,2014,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1027226,318430,Squishy the Suicidal Pig,"Tomi Maarela,Elias Viglione",MattaPuttasPT,64,True,2,2015,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
86364,377860,Mushihimesama,"CAVE Interactive CO.,LTD.",76561198045884541,36,True,2,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369470,351570,Killing Floor: Uncovered,,76561198013785384,12,False,2,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612979,93200,Revenge of the Titans,Puppygames,funkymeme,51,True,2,2014,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
746612,105600,Terraria,Re-Logic,76561198058650367,44,True,2,2014,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
916332,39120,RIFT,Trion Worlds,76561198074770563,59,True,2,2014,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
814275,22380,Fallout: New Vegas,Obsidian Entertainment,therealwascal,8,True,0,2015,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282150,32420,STAR WARS™: The Clone Wars - Republic Heroes™,Krome Studios,RIPTatsumaru,53,True,2,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
994111,214420,Gear Up,Doctor Entertainment AB,EnvyMan35,9,True,2,2015,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1133609,263820,EvilQuest,Chaosoft Games,76561198041739032,75,True,0,2014,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
964746,238210,System Shock 2,"Irrational Games,Looking Glass Studios",76561198048813790,82,True,0,2012,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2601,20820,Shatter,Sidhe,tzarius,8,False,0,2014,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799443,220200,Kerbal Space Program,Squad,76561198068153515,10,True,2,2014,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1075129,218230,PlanetSide 2,Daybreak Game Company,76561198102087487,36,True,0,2015,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
150446,269050,Year Walk,Simogo,ThatKidRanga,92,True,2,2012,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
43628,207730,Arena Wars 2,ExDream GmbH,hardtostopme,24,True,2,2014,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562523,205910,Tiny and Big: Grandpa's Leftovers,Black Pants Studio,PredatoryStarfish,55,True,2,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249404,9480,Saints Row 2,Volition,lukethadrummer,44,True,2,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270349,57700,Who's That Flying?!,Mediatonic,76561198071178936,37,True,2,2013,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475395,317360,Double Action: Boogaloo,Double Action Factory,keaty100,54,True,2,2014,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
908376,291410,Duelyst,Counterplay Games Inc.,kerbex,49,True,2,2014,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581635,335300,DARK SOULS™ II: Scholar of the First Sin,"FromSoftware, Inc",MuellerJ7,87,True,2,2015,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
756742,218680,Scribblenauts Unlimited,5th Cell Media,JsaKim,49,False,0,2013,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
206365,40700,Machinarium,Amanita Design,zomgieee,43,True,2,2011,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
449036,317360,Double Action: Boogaloo,Double Action Factory,Griffsta,5,False,2,2014,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1062768,274190,Broforce,Free Lives,spidermanhoodies4sale,99,True,2,2015,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
395464,6830,Commandos 2: Men of Courage,Pyro Studios,yoshi278,19,True,2,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
792378,50130,Mafia II,"2K Czech,Feral Interactive (Mac)",badsama,98,True,0,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391362,244730,Divekick,"Iron Galaxy Studios, LLC",Praiseofdeph,14,True,2,2015,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006050,404790,Godot Engine,Godot Engine,76561198079314344,2,True,2,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12010,24840,Medal of Honor: Airborne,EA Los Angeles,chidvd,14,True,2,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1198981,340,Half-Life 2: Lost Coast,Valve,blTaaaa,59,True,0,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593845,45700,Devil May Cry 4,Capcom,Jayce76,35,True,2,2014,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
173340,49900,Plain Sight,Beatnik Games,Efreak,6,True,2,2013,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471006,314520,Euro Fishing,Dovetail Games,redpillgaming,7,True,2,2014,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124066,242960,Blood Omen 2: Legacy of Kain,,mysterd,4,True,0,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31361,405530,Veer,Some-Fish,76561198097591088,18,True,2,2015,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1001476,301520,Robocraft,Freejam,76561198057845832,49,True,2,2014,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
962775,9880,Champions Online,Cryptic Studios,a4fg44as54g,3,True,2,2015,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1069198,259780,Nimble Quest,,niggerfag,51,True,0,2015,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
769480,70000,Dino D-Day,800 North and Digital Ranch,MYA2,20,False,2,2015,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405530,263980,Out There Somewhere,MiniBoss,kamakze751,11,True,2,2013,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
729954,65700,Arma 2: British Armed Forces,Bohemia Interactive,QuenchingAlarm1,9,True,2,2015,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395558,304930,Unturned,Smartly Dressed Games,DansHome2,81,True,2,2014,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19495,420,Half-Life 2: Episode Two,Valve,doctorpotatoes,16,False,0,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96801,245550,Free to Play,,Bobyzola,78,True,2,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512423,39160,Dungeon Siege III,Obsidian Entertainment,Chellyyyyyy,40,True,2,2014,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139157,40300,Risen,Piranha Bytes,GearShift,45,True,2,2013,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331909,205910,Tiny and Big: Grandpa's Leftovers,Black Pants Studio,76561197970600478,5,False,2,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1155970,246620,Plague Inc: Evolved,Ndemic Creations,fuckenkevin,56,True,0,2014,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920120,91700,E.Y.E: Divine Cybermancy,Streum On Studio,76561198066734993,44,True,2,2014,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
894537,320,Half-Life 2: Deathmatch,Valve,76561198063005019,68,True,0,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
783984,365720,Skyrim Script Extender (SKSE),The SKSE Team,76561198057453677,1,True,2,2013,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1002572,203770,Crusader Kings II,Paradox Development Studio,76561198118697312,47,True,2,2014,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496203,220,Half-Life 2,Valve,Gotaki,91,False,2,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464429,264200,One Finger Death Punch,Silver Dollar Games,Mofflang,49,True,2,2014,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1082692,218680,Scribblenauts Unlimited,5th Cell Media,frikcha,1,True,2,2015,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
55997,248610,Door Kickers,KillHouse Games,stuntaneous,25,True,2,2013,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330188,293880,Dark Scavenger,Psydra Games LLC,76561198077253824,14,True,2,2014,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6209,345650,Without Within,InvertMouse,sorakita7435,6,True,2,2015,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666278,8190,Just Cause 2,Avalanche Studios,mrsmeowkins,18,True,2,2014,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
173706,375950,Viridi,Ice Water Games,Efreak,15,True,2,2012,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419197,241240,Contraption Maker,Game Dev Castle,76561198013600577,91,True,2,2014,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1155512,365300,Transmissions: Element 120,"Shokunin,Thomas M. Visser,Vincent Thiele",stabcalloway,76,True,0,2015,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
771466,242720,GunZ 2: The Second Duel,"Masangsoft, Inc.",SN1P3R061099,73,True,2,2013,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419119,232770,POSTAL,Running With Scissors,76561198013600577,91,True,2,2013,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284946,218230,PlanetSide 2,Daybreak Game Company,76561198034186417,8,True,2,2013,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
263219,372360,Tales of Symphonia,BANDAI NAMCO Entertainment Inc.,Seaeco,1,False,2,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317225,358960,Canabalt,"Finji,Kittehface Software",coolman1342,43,True,2,2011,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144299,38740,EDGE,Two Tribes,SilencerLX,9,True,0,2014,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688645,214970,Intrusion 2,Aleksey Abramenko,sonGohan8D,20,True,2,2014,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1159624,346120,Boring Man - Online Tactical Stickman Combat,Spasman Games,76561198082142359,11,True,2,2015,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124056,241620,Inquisitor,"CINEMAX, s.r.o.",mysterd,2,True,2,2011,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695372,238050,The Apogee Throwback Pack,Interceptor Entertainment,rollhack,1,True,2,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713653,220,Half-Life 2,Valve,pannekoeken2,95,True,2,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38681,8190,Just Cause 2,Avalanche Studios,ActionMedic,34,True,2,2014,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
540407,296490,GemCraft - Chasing Shadows,Game in a Bottle,76561197989615671,25,True,2,2015,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
817518,22230,Rock of Ages,ACE Team,CupcakesArePainful,31,True,2,2014,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
293149,310380,Fractured Space,Edge Case Games Ltd.,SladeWillsonDeathstroke,41,True,0,2013,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860685,209870,Blacklight: Retribution,Hardsuit Labs,76561198078909556,64,False,2,2014,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
998645,266070,City of Steam: Arkadia,Mechanist Games,76561198047485108,76,True,0,2015,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
308087,304930,Unturned,Smartly Dressed Games,Meph--,12,True,2,2014,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
870787,80300,Puzzle Bots,Ivy Games,Froppz,16,True,2,2015,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
256701,310380,Fractured Space,Edge Case Games Ltd.,76561198032651953,25,False,2,2014,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419642,24840,Medal of Honor: Airborne,EA Los Angeles,loadsamoney,70,False,0,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728015,40700,Machinarium,Amanita Design,76561198053891302,5,True,0,2014,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1016992,219150,Hotline Miami,Dennaton Games,ILikeMintIceCream,83,True,2,2015,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1116031,221640,Super Hexagon,Terry Cavanagh,76561198055579125,90,True,0,2015,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
962635,107100,Bastion,Supergiant Games,NZObiwan,44,True,2,2014,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367628,9010,Return to Castle Wolfenstein,Gray Matter Studios,Dabeh,30,True,0,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92118,346110,ARK: Survival Evolved,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC",hemcom,51,False,2,2014,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1103342,8190,Just Cause 2,Avalanche Studios,76561198069536565,60,True,2,2014,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
452617,340,Half-Life 2: Lost Coast,Valve,CAIDENROX,19,True,2,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305832,41000,Serious Sam HD: The First Encounter,Croteam,76561198048590320,64,True,2,2014,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639328,241600,Rogue Legacy,Cellar Door Games,Crackleking76,6,True,2,2011,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155833,35480,Dwarfs!?,Power of 2,ronzack,3,True,2,2015,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1046144,360870,Ultimate Tic-Tac-Toe,Tigerish Games,76561198027305355,9,True,2,2015,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218265,209080,Guns of Icarus Online,Muse Games,DM420,40,True,2,2011,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
947804,300,Day of Defeat: Source,Valve,revalation90,11,True,2,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
722312,92800,SpaceChem,Zachtronics,asianturtlefrenzy,2,True,2,2015,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5747,12150,Max Payne 2: The Fall of Max Payne,Remedy Entertainment,Moving_McTarget,79,False,2,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597859,253900,Knights and Merchants,Topware Interactive,Ryukaiii,6,False,0,2014,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1190164,230410,Warframe,Digital Extremes,76561198079350354,20,True,2,2015,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7924,201570,Really Big Sky,Boss Baddie,maplemage,75,True,2,2014,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317050,80310,Gemini Rue,Joshua Neurnberger,Steamified,75,True,2,2014,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1102327,65800,Dungeon Defenders,Trendy Entertainment,aligindahousebabykosha,1,True,0,2015,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310324,252150,Grimm,Spicyhorse Games,Lad123,4,True,0,2015,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1173282,302830,BLOCKADE 3D,Shumkov Dmitriy,No_URL_Works_For_Me,9,True,2,2014,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1196158,305920,Another Perspective,ShaunJS,PuzziDestroyer,53,True,2,2014,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
216573,250420,8BitMMO,Archive Entertainment,737911,20,True,2,2014,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
